Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount
923,2024-05-31,CUST923,Female,52,Clothing,4,25,100
924,2024-11-22,CUST924,Female,64,Beauty,1,500,500
925,2024-07-05,CUST925,Male,38,Electronics,1,500,500
926,2024-07-17,CUST926,Male,51,Electronics,4,500,2000
927,2024-03-19,CUST927,Female,38,Clothing,3,25,75
928,2024-02-19,CUST928,Male,20,Beauty,2,25,50
929,2024-04-13,CUST929,Male,49,Beauty,1,25,25
930,2024-10-19,CUST930,Female,60,Clothing,3,25,75
931,2024-07-06,CUST931,Male,56,Electronics,1,25,25
932,2024-04-16,CUST932,Female,23,Clothing,1,50,50
933,2024-10-12,CUST933,Female,41,Electronics,1,500,500
934,2024-05-16,CUST934,Male,64,Beauty,3,25,75
935,2024-04-20,CUST935,Male,24,Electronics,2,500,1000
936,2024-07-16,CUST936,Male,30,Electronics,2,500,1000
937,2024-11-16,CUST937,Male,53,Electronics,4,25,100
938,2024-11-22,CUST938,Female,61,Clothing,4,25,100
939,2024-03-26,CUST939,Male,53,Clothing,3,30,90
940,2024-09-30,CUST940,Female,40,Clothing,3,50,150
941,2024-07-30,CUST941,Female,64,Clothing,2,500,1000
942,2024-10-06,CUST942,Male,42,Electronics,3,50,150
943,2024-08-19,CUST943,Female,43,Beauty,1,50,50
944,2024-11-01,CUST944,Male,51,Beauty,3,25,75
945,2024-06-02,CUST945,Male,31,Clothing,1,50,50
946,2024-10-10,CUST946,Male,24,Beauty,4,50,200
947,2024-03-20,CUST947,Male,34,Clothing,2,30,60
948,2024-05-11,CUST948,Female,23,Electronics,4,500,2000
949,2024-04-21,CUST949,Male,64,Clothing,4,30,120
950,2024-09-06,CUST950,Male,56,Electronics,3,25,75
951,2024-10-22,CUST951,Female,23,Beauty,3,50,150
952,2024-08-10,CUST952,Female,25,Beauty,1,300,300
953,2024-01-28,CUST953,Female,51,Beauty,3,500,1500
954,2024-10-16,CUST954,Male,38,Electronics,2,30,60
955,2024-01-26,CUST955,Female,46,Electronics,1,30,30
956,2024-08-09,CUST956,Female,43,Beauty,2,50,100
957,2024-02-12,CUST957,Female,54,Electronics,1,500,500
958,2024-07-23,CUST958,Female,23,Clothing,4,30,120
959,2024-03-10,CUST959,Female,53,Beauty,4,300,1200
960,2024-11-29,CUST960,Male,53,Electronics,2,30,60
961,2024-02-06,CUST961,Female,45,Clothing,1,25,25
962,2024-12-09,CUST962,Female,45,Clothing,3,30,90
963,2024-06-13,CUST963,Female,56,Electronics,1,50,50
964,2024-03-27,CUST964,Female,57,Clothing,2,300,600
965,2024-01-23,CUST965,Male,30,Electronics,3,30,90
966,2024-02-13,CUST966,Male,21,Beauty,2,50,100
967,2024-01-08,CUST967,Female,62,Beauty,3,300,900
968,2024-08-29,CUST968,Male,39,Beauty,2,30,60
969,2024-10-06,CUST969,Female,53,Clothing,2,25,50
970,2024-07-11,CUST970,Male,34,Beauty,1,50,50
971,2024-04-12,CUST971,Female,21,Clothing,1,25,25
972,2024-07-17,CUST972,Female,60,Electronics,3,25,75
973,2024-01-10,CUST973,Female,59,Clothing,2,300,600
974,2024-09-17,CUST974,Male,38,Clothing,1,30,30
975,2024-04-11,CUST975,Female,53,Electronics,1,25,25
976,2024-05-06,CUST976,Female,39,Clothing,4,30,120
977,2024-01-10,CUST977,Female,61,Clothing,3,50,150
978,2024-04-30,CUST978,Female,21,Electronics,3,300,900
979,2024-01-16,CUST979,Female,32,Beauty,3,300,900
980,2024-12-02,CUST980,Male,23,Electronics,4,500,2000
981,2024-12-13,CUST981,Male,44,Beauty,2,300,600
982,2024-06-08,CUST982,Female,46,Electronics,2,30,60
983,2024-11-30,CUST983,Male,55,Electronics,2,30,60
984,2024-06-07,CUST984,Male,45,Beauty,2,50,100
985,2024-02-04,CUST985,Male,29,Clothing,2,25,50
986,2024-06-12,CUST986,Female,44,Clothing,4,50,200
987,2024-03-18,CUST987,Male,24,Beauty,2,25,50
988,2024-11-09,CUST988,Female,56,Electronics,2,500,1000
989,2024-04-28,CUST989,Male,61,Beauty,3,25,75
990,2024-12-18,CUST990,Female,26,Electronics,4,50,200
991,2024-04-04,CUST991,Female,49,Clothing,2,30,60
992,2024-04-08,CUST992,Male,20,Clothing,1,50,50
993,2024-07-30,CUST993,Male,60,Beauty,2,25,50
994,2024-03-31,CUST994,Female,57,Clothing,3,300,900
995,2024-05-06,CUST995,Female,43,Beauty,4,50,200
996,2024-07-20,CUST996,Male,51,Beauty,4,300,1200
997,2024-01-22,CUST997,Male,51,Electronics,4,25,100
998,2024-10-12,CUST998,Female,51,Electronics,1,30,30
999,2024-05-29,CUST999,Female,43,Clothing,3,300,900
1000,2024-03-26,CUST1000,Female,36,Electronics,1,500,500
